Year,Week,State,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2007,38,ID,320,160,100,60,6.67,-5.88,-9.09,-14.29
2007,39,ID,380,170,110,70,26.67,13.33,10.0,0.0
2007,40,ID,290,150,90,50,-9.38,-16.67,-30.77,-37.5
2007,41,ID,310,150,90,50,10.71,-11.76,-18.18,-37.5
2007,42,ID,240,120,80,40,14.29,0.0,0.0,-20.0
2007,43,ID,340,160,90,50,13.33,-5.88,-18.18,-28.57
2007,44,ID,290,150,90,50,11.54,-6.25,-18.18,-37.5
2007,45,ID,310,140,100,60,29.17,7.69,0.0,20.0
2007,46,ID,340,160,90,50,47.83,23.08,-10.0,-16.67
2007,47,ID,250,120,70,40,-10.71,-25.0,-41.67,-50.0
2007,48,ID,180,80,50,40,-10.0,-27.27,-37.5,-20.0
2007,49,ID,260,130,90,50,-13.33,-27.78,-35.71,-37.5
2007,50,ID,290,120,60,40,20.83,-14.29,-33.33,-42.86
2007,51,ID,270,120,80,50,-12.9,-40.0,-42.86,-50.0
2007,52,ID,310,150,100,60,-22.5,-31.82,-37.5,-33.33
2008,1,ID,190,90,60,40,-29.63,-50.0,-50.0,-42.86
2008,2,ID,220,130,90,70,57.14,44.44,50.0,40.0
2008,3,ID,360,170,110,70,-16.28,-39.29,-45.0,-50.0
2008,4,ID,330,160,110,70,-5.71,-23.81,-35.29,-30.0
2008,5,ID,310,150,80,50,-24.39,-37.5,-52.94,-58.33
2008,6,ID,340,170,100,70,-17.07,-32.0,-41.18,-30.0
2008,7,ID,330,170,100,60,-8.33,-15.0,-23.08,-14.29
2008,8,ID,350,180,100,80,-2.78,-10.0,-28.57,-20.0
2008,9,ID,310,130,70,60,6.9,-18.75,-41.67,20.0
2008,10,ID,390,170,110,70,-2.5,-29.17,-35.29,-30.0
2008,11,ID,340,190,120,70,-27.66,-32.14,-42.86,-41.67
2008,12,ID,410,220,120,90,2.5,-8.33,-29.41,-18.18
2008,13,ID,340,160,100,60,-15.0,-30.43,-41.18,-40.0
2008,14,ID,340,160,110,60,-17.07,-27.27,-31.25,-40.0
2008,15,ID,360,180,110,70,-12.2,-21.74,-31.25,-22.22
2008,16,ID,300,160,90,60,-11.76,-20.0,-35.71,-25.0
2008,17,ID,350,150,90,50,2.94,-16.67,-25.0,-16.67
2008,18,ID,330,180,100,70,-8.33,-14.29,-33.33,0.0
2008,19,ID,310,150,90,60,-11.43,-28.57,-35.71,-25.0
2008,20,ID,320,160,90,60,-13.51,-23.81,-40.0,-33.33
2008,21,ID,320,160,100,60,6.67,-11.11,-16.67,-25.0
2008,22,ID,300,150,100,50,-16.67,-25.0,-28.57,-37.5
2008,23,ID,280,120,80,40,12.0,-14.29,0.0,-33.33
2008,24,ID,330,170,110,60,-5.71,-19.05,-21.43,-33.33
2008,25,ID,300,160,100,70,-3.23,-15.79,-23.08,-12.5
2008,26,ID,250,130,70,50,-19.35,-27.78,-41.67,-16.67
2008,27,ID,210,110,60,40,-34.38,-38.89,-57.14,-42.86
2008,28,ID,230,110,70,40,-4.17,-21.43,-30.0,-33.33
2008,29,ID,270,130,70,40,-10.0,-27.78,-41.67,-50.0
2008,30,ID,260,130,70,60,-21.21,-23.53,-36.36,-25.0
2008,31,ID,290,160,100,60,3.57,6.67,-9.09,-14.29
2008,32,ID,260,130,70,60,-25.71,-43.48,-56.25,-40.0
2008,33,ID,300,130,80,40,-3.23,-27.78,-33.33,-50.0
2008,34,ID,250,120,60,30,-7.41,-29.41,-50.0,-57.14
2008,35,ID,260,110,60,40,-13.33,-26.67,-45.45,-33.33
2008,36,ID,270,120,70,40,-6.9,-20.0,-30.0,-50.0
2008,37,ID,200,90,60,30,0.0,-18.18,-14.29,-40.0
2008,38,ID,300,160,90,50,-6.25,0.0,-10.0,-16.67
2008,39,ID,260,130,70,50,-31.58,-23.53,-36.36,-28.57
2008,40,ID,240,140,90,50,-17.24,-6.67,0.0,0.0
2008,41,ID,240,120,60,40,-22.58,-20.0,-33.33,-20.0
2008,42,ID,240,110,60,40,0.0,-8.33,-25.0,0.0
2008,43,ID,200,100,60,30,-41.18,-37.5,-33.33,-40.0
2008,44,ID,230,110,70,40,-20.69,-26.67,-22.22,-20.0
2008,45,ID,250,120,60,40,-19.35,-14.29,-40.0,-33.33
2008,46,ID,230,100,50,40,-32.35,-37.5,-44.44,-20.0
2008,47,ID,220,110,60,40,-12.0,-8.33,-14.29,0.0
2008,48,ID,210,90,50,40,16.67,12.5,0.0,0.0
2008,49,ID,150,80,40,40,-42.31,-38.46,-55.56,-20.0
2008,50,ID,230,110,60,50,-20.69,-8.33,0.0,25.0
2008,51,ID,240,130,70,50,-11.11,8.33,-12.5,0.0
2008,52,ID,250,130,70,50,-19.35,-13.33,-30.0,-16.67
2008,53,ID,110,50,30,20,,,,
2009,1,ID,210,120,70,50,10.53,33.33,16.67,25.0
2009,2,ID,270,140,80,60,22.73,7.69,-11.11,-14.29
2009,3,ID,310,160,90,60,-13.89,-5.88,-18.18,-14.29
2009,4,ID,260,140,80,60,-21.21,-12.5,-27.27,-14.29
2009,5,ID,290,140,80,60,-6.45,-6.67,0.0,20.0
2009,6,ID,300,140,80,50,-11.76,-17.65,-20.0,-28.57
2009,7,ID,280,140,70,50,-15.15,-17.65,-30.0,-16.67
2009,8,ID,280,150,100,50,-20.0,-16.67,0.0,-37.5
2009,9,ID,270,120,60,50,-12.9,-7.69,-14.29,-16.67
2009,10,ID,300,160,90,70,-23.08,-5.88,-18.18,0.0
2009,11,ID,270,120,50,50,-20.59,-36.84,-58.33,-28.57
2009,12,ID,300,130,80,40,-26.83,-40.91,-33.33,-55.56
2009,13,ID,250,120,70,40,-26.47,-25.0,-30.0,-33.33
2009,14,ID,250,110,70,40,-26.47,-31.25,-36.36,-33.33
2009,15,ID,310,140,90,50,-13.89,-22.22,-18.18,-28.57
2009,16,ID,280,120,60,60,-6.67,-25.0,-33.33,0.0
2009,17,ID,250,130,70,50,-28.57,-13.33,-22.22,0.0
2009,18,ID,290,150,80,60,-12.12,-16.67,-20.0,-14.29
2009,19,ID,260,140,80,50,-16.13,-6.67,-11.11,-16.67
2009,20,ID,250,110,70,40,-21.88,-31.25,-22.22,-33.33
2009,21,ID,250,110,60,30,-21.88,-31.25,-40.0,-50.0
2009,22,ID,240,110,70,50,-20.0,-26.67,-30.0,0.0
2009,23,ID,270,130,80,50,-3.57,8.33,0.0,25.0
2009,24,ID,270,130,80,30,-18.18,-23.53,-27.27,-50.0
2009,25,ID,270,130,80,40,-10.0,-18.75,-20.0,-42.86
2009,26,ID,230,100,50,40,-8.0,-23.08,-28.57,-20.0
2009,27,ID,220,110,60,50,4.76,0.0,0.0,25.0
2009,28,ID,270,120,60,40,17.39,9.09,-14.29,0.0
2009,29,ID,240,110,60,40,-11.11,-15.38,-14.29,0.0
2009,30,ID,230,120,60,40,-11.54,-7.69,-14.29,-33.33
2009,31,ID,230,110,70,50,-20.69,-31.25,-30.0,-16.67
2009,32,ID,220,100,50,40,-15.38,-23.08,-28.57,-33.33
2009,33,ID,220,100,60,40,-26.67,-23.08,-25.0,0.0
2009,34,ID,260,120,70,50,4.0,0.0,16.67,66.67
2009,35,ID,260,110,60,50,0.0,0.0,0.0,25.0
2009,36,ID,220,90,50,30,-18.52,-25.0,-28.57,-25.0
2009,37,ID,180,80,50,30,-10.0,-11.11,-16.67,0.0
2009,38,ID,230,110,60,50,-23.33,-31.25,-33.33,0.0
2009,39,ID,230,110,70,30,-11.54,-15.38,0.0,-40.0
2009,40,ID,220,120,70,50,-8.33,-14.29,-22.22,0.0
2009,41,ID,240,120,70,50,0.0,0.0,16.67,25.0
2009,42,ID,200,80,40,40,-16.67,-27.27,-33.33,0.0
2009,43,ID,240,110,60,30,20.0,10.0,0.0,0.0
2009,44,ID,210,90,50,30,-8.7,-18.18,-28.57,-25.0
2009,45,ID,220,100,60,40,-12.0,-16.67,0.0,0.0
2009,46,ID,210,90,50,40,-8.7,-10.0,0.0,0.0
2009,47,ID,220,110,60,40,0.0,0.0,0.0,0.0
2009,48,ID,160,80,50,30,-23.81,-11.11,0.0,-25.0
2009,49,ID,190,90,60,30,26.67,12.5,50.0,-25.0
2009,50,ID,190,100,60,40,-17.39,-9.09,0.0,-20.0
2009,51,ID,210,100,60,40,-12.5,-23.08,-14.29,-20.0
2009,52,ID,160,90,60,30,-36.0,-30.77,-14.29,-40.0
2010,1,ID,170,80,50,30,-19.05,-33.33,-28.57,-40.0
2010,2,ID,270,120,80,40,0.0,-14.29,0.0,-33.33
2010,3,ID,260,120,70,50,-16.13,-25.0,-22.22,-16.67
2010,4,ID,290,140,70,40,11.54,0.0,-12.5,-33.33
2010,5,ID,330,160,90,50,13.79,14.29,12.5,-16.67
2010,6,ID,320,150,90,40,6.67,7.14,12.5,-20.0
2010,7,ID,300,120,60,30,7.14,-14.29,-14.29,-40.0
2010,8,ID,270,130,70,40,-3.57,-13.33,-30.0,-20.0
2010,9,ID,300,130,70,30,11.11,8.33,16.67,-40.0
2010,10,ID,340,150,80,60,13.33,-6.25,-11.11,-14.29
2010,11,ID,280,170,100,60,3.7,41.67,100.0,20.0
2010,12,ID,280,140,90,40,-6.67,7.69,12.5,0.0
2010,13,ID,310,160,90,40,24.0,33.33,28.57,0.0
2010,14,ID,280,140,70,30,12.0,27.27,0.0,-25.0
2010,15,ID,270,130,70,50,-12.9,-7.14,-22.22,0.0
2010,16,ID,280,120,70,40,0.0,0.0,16.67,-33.33
2010,17,ID,290,130,60,40,16.0,0.0,-14.29,-20.0
2010,18,ID,270,120,70,40,-6.9,-20.0,-12.5,-33.33
2010,19,ID,280,120,70,40,7.69,-14.29,-12.5,-20.0
2010,20,ID,250,130,70,50,0.0,18.18,0.0,25.0
2010,21,ID,280,130,70,40,12.0,18.18,16.67,33.33
2010,22,ID,310,150,80,40,29.17,36.36,14.29,-20.0
2010,23,ID,230,110,60,50,-14.81,-15.38,-25.0,0.0
2010,24,ID,230,120,70,40,-14.81,-7.69,-12.5,33.33
2010,25,ID,260,110,60,40,-3.7,-15.38,-25.0,0.0
2010,26,ID,220,100,60,20,-4.35,0.0,20.0,-50.0
2010,27,ID,210,80,40,40,-4.55,-27.27,-33.33,-20.0
2010,28,ID,200,90,50,20,-25.93,-25.0,-16.67,-50.0
2010,29,ID,240,120,60,30,0.0,9.09,0.0,-25.0
2010,30,ID,270,130,80,40,17.39,8.33,33.33,0.0
2010,31,ID,220,90,50,30,-4.35,-18.18,-28.57,-40.0
2010,32,ID,230,120,60,40,4.55,20.0,20.0,0.0
2010,33,ID,190,90,50,30,-13.64,-10.0,-16.67,-25.0
2010,34,ID,210,100,50,30,-19.23,-16.67,-28.57,-40.0
2010,35,ID,240,100,60,30,-7.69,-9.09,0.0,-40.0
2010,36,ID,250,130,60,30,13.64,44.44,20.0,0.0
2010,37,ID,200,100,50,30,11.11,25.0,0.0,0.0
2010,38,ID,250,110,70,40,8.7,0.0,16.67,-20.0
2010,39,ID,260,130,70,40,13.04,18.18,0.0,33.33
2010,40,ID,240,130,70,40,9.09,8.33,0.0,-20.0
2010,41,ID,200,100,50,30,-16.67,-16.67,-28.57,-40.0
2010,42,ID,180,80,40,30,-10.0,0.0,0.0,-25.0
2010,43,ID,240,110,60,30,0.0,0.0,0.0,0.0
2010,44,ID,230,110,50,30,9.52,22.22,0.0,0.0
2010,45,ID,240,100,60,30,9.09,0.0,0.0,-25.0
2010,46,ID,220,100,50,30,4.76,11.11,0.0,-25.0
2010,47,ID,210,90,50,40,-4.55,-18.18,-16.67,0.0
2010,48,ID,140,60,30,20,-12.5,-25.0,-40.0,-33.33
2010,49,ID,200,90,50,30,5.26,0.0,-16.67,0.0
2010,50,ID,210,90,50,30,10.53,-10.0,-16.67,-25.0
2010,51,ID,170,90,50,40,-19.05,-10.0,-16.67,0.0
2010,52,ID,140,70,50,20,-12.5,-22.22,-16.67,-33.33
2011,1,ID,160,80,50,30,-5.88,0.0,0.0,0.0
2011,2,ID,330,160,70,50,22.22,33.33,-12.5,25.0
2011,3,ID,270,140,70,40,3.85,16.67,0.0,-20.0
2011,4,ID,300,140,80,40,3.45,0.0,14.29,0.0
2011,5,ID,320,130,70,30,-3.03,-18.75,-22.22,-40.0
2011,6,ID,340,160,80,40,6.25,6.67,-11.11,0.0
2011,7,ID,300,150,80,40,0.0,25.0,33.33,33.33
2011,8,ID,290,130,70,30,7.41,0.0,0.0,-25.0
2011,9,ID,280,130,60,30,-6.67,0.0,-14.29,0.0
2011,10,ID,310,150,80,50,-8.82,0.0,0.0,-16.67
2011,11,ID,330,140,70,50,17.86,-17.65,-30.0,-16.67
2011,12,ID,290,130,70,30,3.57,-7.14,-22.22,-25.0
2011,13,ID,300,130,50,30,-3.23,-18.75,-44.44,-25.0
2011,14,ID,290,130,60,40,3.57,-7.14,-14.29,33.33
2011,15,ID,290,120,70,40,7.41,-7.69,0.0,-20.0
2011,16,ID,310,150,60,40,10.71,25.0,-14.29,0.0
2011,17,ID,260,120,60,30,-10.34,-7.69,0.0,-25.0
2011,18,ID,180,90,50,30,-33.33,-25.0,-28.57,-25.0
2011,19,ID,260,110,60,40,-7.14,-8.33,-14.29,0.0
2011,20,ID,240,120,60,40,-4.0,-7.69,-14.29,-20.0
2011,21,ID,240,100,60,30,-14.29,-23.08,-14.29,-25.0
2011,22,ID,280,110,70,30,-9.68,-26.67,-12.5,-25.0
2011,23,ID,230,100,50,30,0.0,-9.09,-16.67,-40.0
2011,24,ID,290,140,70,40,26.09,16.67,0.0,0.0
2011,25,ID,270,110,80,20,3.85,0.0,33.33,-50.0
2011,26,ID,240,100,50,30,9.09,0.0,-16.67,50.0
2011,27,ID,240,110,80,30,14.29,37.5,100.0,-25.0
2011,28,ID,170,80,40,20,-15.0,-11.11,-20.0,0.0
2011,29,ID,250,120,50,30,4.17,0.0,-16.67,0.0
2011,30,ID,240,120,60,40,-11.11,-7.69,-25.0,0.0
2011,31,ID,240,110,60,30,9.09,22.22,20.0,0.0
2011,32,ID,240,100,70,30,4.35,-16.67,16.67,-25.0
2011,33,ID,210,90,50,20,10.53,0.0,0.0,-33.33
2011,34,ID,220,100,60,30,4.76,0.0,20.0,0.0
2011,35,ID,220,110,60,30,-8.33,10.0,0.0,0.0
2011,36,ID,260,120,60,30,4.0,-7.69,0.0,0.0
2011,37,ID,190,80,60,20,-5.0,-20.0,20.0,-33.33
2011,38,ID,250,120,70,40,0.0,9.09,0.0,0.0
2011,39,ID,250,120,60,40,-3.85,-7.69,-14.29,0.0
2011,40,ID,210,90,50,30,-12.5,-30.77,-28.57,-25.0
2011,41,ID,220,100,60,30,10.0,0.0,20.0,0.0
2011,42,ID,200,90,50,30,11.11,12.5,25.0,0.0
2011,43,ID,230,90,50,20,-4.17,-18.18,-16.67,-33.33
2011,44,ID,260,100,50,30,13.04,-9.09,0.0,0.0
2011,45,ID,240,110,60,30,0.0,10.0,0.0,0.0
2011,46,ID,190,80,40,30,-13.64,-20.0,-20.0,0.0
2011,47,ID,260,110,50,40,23.81,22.22,0.0,0.0
2011,48,ID,180,70,40,30,28.57,16.67,33.33,50.0
2011,49,ID,210,100,50,30,5.0,11.11,0.0,0.0
2011,50,ID,230,110,60,30,9.52,22.22,20.0,0.0
2011,51,ID,250,110,50,30,47.06,22.22,0.0,-25.0
2011,52,ID,220,100,60,40,57.14,42.86,20.0,100.0
2012,1,ID,20,20,10,10,-87.5,-75.0,-80.0,-66.67
2012,2,ID,250,140,60,40,-24.24,-12.5,-14.29,-20.0
2012,3,ID,390,190,100,50,44.44,35.71,42.86,25.0
2012,4,ID,310,150,80,50,3.33,7.14,0.0,25.0
2012,5,ID,260,120,60,30,-18.75,-7.69,-14.29,0.0
2012,6,ID,300,130,80,40,-11.76,-18.75,0.0,0.0
2012,7,ID,300,130,60,40,0.0,-13.33,-25.0,0.0
2012,8,ID,300,150,70,50,3.45,15.38,0.0,66.67
2012,9,ID,280,110,50,40,0.0,-15.38,-16.67,33.33
2012,10,ID,310,140,80,40,0.0,-6.67,0.0,-20.0
2012,11,ID,290,130,70,50,-12.12,-7.14,0.0,0.0
2012,12,ID,310,150,70,60,6.9,15.38,0.0,100.0
2012,13,ID,310,150,80,60,3.33,15.38,60.0,100.0
2012,14,ID,300,140,80,30,3.45,7.69,33.33,-25.0
2012,15,ID,300,140,90,50,3.45,16.67,28.57,25.0
2012,16,ID,310,140,80,30,0.0,-6.67,33.33,-25.0
2012,17,ID,300,130,60,30,15.38,8.33,0.0,0.0
2012,18,ID,290,140,70,50,61.11,55.56,40.0,66.67
2012,19,ID,280,120,60,30,7.69,9.09,0.0,-25.0
2012,20,ID,280,120,70,50,16.67,0.0,16.67,25.0
2012,21,ID,270,120,60,40,12.5,20.0,0.0,33.33
2012,22,ID,270,110,60,40,-3.57,0.0,-14.29,33.33
2012,23,ID,190,90,50,30,-17.39,-10.0,0.0,0.0
2012,24,ID,270,120,70,40,-6.9,-14.29,0.0,0.0
2012,25,ID,230,110,50,40,-14.81,0.0,-37.5,100.0
2012,26,ID,240,110,60,30,0.0,10.0,20.0,0.0
2012,27,ID,220,90,40,30,-8.33,-18.18,-50.0,0.0
2012,28,ID,190,90,50,30,11.76,12.5,25.0,50.0
2012,29,ID,230,120,60,40,-8.0,0.0,20.0,33.33
2012,30,ID,190,100,50,30,-20.83,-16.67,-16.67,-25.0
2012,31,ID,250,100,40,20,4.17,-9.09,-33.33,-33.33
2012,32,ID,230,110,60,30,-4.17,10.0,-14.29,0.0
2012,33,ID,210,90,50,30,0.0,0.0,0.0,50.0
2012,34,ID,210,90,50,30,-4.55,-10.0,-16.67,0.0
2012,35,ID,240,110,50,30,9.09,0.0,-16.67,0.0
2012,36,ID,200,90,50,30,-23.08,-25.0,-16.67,0.0
2012,37,ID,170,80,50,30,-10.53,0.0,-16.67,50.0
2012,38,ID,260,120,60,50,4.0,0.0,-14.29,25.0
2012,39,ID,270,120,60,40,8.0,0.0,0.0,0.0
2012,40,ID,230,100,60,30,9.52,11.11,20.0,0.0
2012,41,ID,240,110,50,30,9.09,10.0,-16.67,0.0
2012,42,ID,200,80,50,30,0.0,-11.11,0.0,0.0
2012,43,ID,250,100,50,20,8.7,11.11,0.0,0.0
2012,44,ID,230,100,50,20,-11.54,0.0,0.0,-33.33
2012,45,ID,230,100,50,30,-4.17,-9.09,-16.67,0.0
2012,46,ID,220,110,60,30,15.79,37.5,50.0,0.0
2012,47,ID,190,80,40,20,-26.92,-27.27,-20.0,-50.0
2012,48,ID,190,80,50,30,5.56,14.29,25.0,0.0
2012,49,ID,190,90,40,30,-9.52,-10.0,-20.0,0.0
2012,50,ID,230,100,60,30,0.0,-9.09,0.0,0.0
2012,51,ID,190,90,40,30,-24.0,-18.18,-20.0,0.0
2012,52,ID,460,220,100,80,109.09,120.0,66.67,100.0
2013,1,ID,160,80,50,40,700.0,300.0,400.0,300.0
2013,2,ID,270,130,70,40,8.0,-7.14,16.67,0.0
2013,3,ID,320,140,70,40,-17.95,-26.32,-30.0,-20.0
2013,4,ID,280,130,80,30,-9.68,-13.33,0.0,-40.0
2013,5,ID,290,130,70,40,11.54,8.33,16.67,33.33
2013,6,ID,290,120,60,40,-3.33,-7.69,-25.0,0.0
2013,7,ID,290,120,60,40,-3.33,-7.69,0.0,0.0
2013,8,ID,260,100,70,30,-13.33,-33.33,0.0,-40.0
2013,9,ID,340,170,90,50,21.43,54.55,80.0,25.0
2013,10,ID,330,150,80,30,6.45,7.14,0.0,-25.0
2013,11,ID,290,140,90,40,0.0,7.69,28.57,-20.0
2013,12,ID,290,130,60,40,-6.45,-13.33,-14.29,-33.33
2013,13,ID,260,110,50,40,-16.13,-26.67,-37.5,-33.33
2013,14,ID,270,130,60,40,-10.0,-7.14,-25.0,33.33
2013,15,ID,320,140,80,30,6.67,0.0,-11.11,-40.0
2013,16,ID,280,130,80,30,-9.68,-7.14,0.0,0.0
2013,17,ID,280,110,60,30,-6.67,-15.38,0.0,0.0
2013,18,ID,280,140,70,30,-3.45,0.0,0.0,-40.0
2013,19,ID,240,110,70,30,-14.29,-8.33,16.67,0.0
2013,20,ID,250,120,60,40,-10.71,0.0,-14.29,-20.0
2013,21,ID,220,110,50,30,-18.52,-8.33,-16.67,-25.0
2013,22,ID,240,120,70,40,-11.11,9.09,16.67,0.0
2013,23,ID,300,160,80,50,57.89,77.78,60.0,66.67
2013,24,ID,170,80,50,30,-37.04,-33.33,-28.57,-25.0
2013,25,ID,270,130,70,40,17.39,18.18,40.0,0.0
2013,26,ID,290,130,80,30,20.83,18.18,33.33,0.0
2013,27,ID,170,80,50,30,-22.73,-11.11,25.0,0.0
2013,28,ID,250,100,50,30,31.58,11.11,0.0,0.0
2013,29,ID,270,110,60,30,17.39,-8.33,0.0,-25.0
2013,30,ID,250,110,50,40,31.58,10.0,0.0,33.33
2013,31,ID,260,120,60,40,4.0,20.0,50.0,100.0
2013,32,ID,240,100,50,30,4.35,-9.09,-16.67,0.0
2013,33,ID,250,120,60,40,19.05,33.33,20.0,33.33
2013,34,ID,230,110,60,30,9.52,22.22,20.0,0.0
2013,35,ID,270,100,50,30,12.5,-9.09,0.0,0.0
2013,36,ID,190,90,60,30,-5.0,0.0,20.0,0.0
2013,37,ID,260,110,60,40,52.94,37.5,20.0,33.33
2013,38,ID,250,100,50,40,-3.85,-16.67,-16.67,-20.0
2013,39,ID,220,90,40,20,-18.52,-25.0,-33.33,-50.0
2013,40,ID,270,120,60,40,17.39,20.0,0.0,33.33
2013,41,ID,220,110,60,30,-8.33,0.0,20.0,0.0
2013,42,ID,190,90,50,30,-5.0,12.5,0.0,0.0
2013,43,ID,240,100,40,20,-4.0,0.0,-20.0,0.0
2013,44,ID,250,110,60,40,8.7,10.0,20.0,100.0
2013,45,ID,250,90,50,30,8.7,-10.0,0.0,0.0
2013,46,ID,210,70,40,20,-4.55,-36.36,-33.33,-33.33
2013,47,ID,250,110,60,30,31.58,37.5,50.0,50.0
2013,48,ID,180,70,40,20,-5.26,-12.5,-20.0,-33.33
2013,49,ID,210,100,60,30,10.53,11.11,50.0,0.0
2013,50,ID,220,90,40,30,-4.35,-10.0,-33.33,0.0
2013,51,ID,230,100,50,30,21.05,11.11,25.0,0.0
2013,52,ID,170,90,60,30,-63.04,-59.09,-40.0,-62.5
2014,1,ID,90,50,20,20,-43.75,-37.5,-60.0,-50.0
2014,2,ID,360,180,100,60,33.33,38.46,42.86,50.0
2014,3,ID,350,150,70,50,9.38,7.14,0.0,25.0
2014,4,ID,280,120,70,40,0.0,-7.69,-12.5,33.33
2014,5,ID,290,130,80,30,0.0,0.0,14.29,-25.0
2014,6,ID,320,140,90,30,10.34,16.67,50.0,-25.0
2014,7,ID,310,120,60,30,6.9,0.0,0.0,-25.0
2014,8,ID,260,110,60,30,0.0,10.0,-14.29,0.0
2014,9,ID,290,120,80,30,-14.71,-29.41,-11.11,-40.0
2014,10,ID,340,160,80,50,3.03,6.67,0.0,66.67
2014,11,ID,350,160,80,50,20.69,14.29,-11.11,25.0
2014,12,ID,350,150,80,50,20.69,15.38,33.33,25.0
2014,13,ID,320,130,70,40,23.08,18.18,40.0,0.0
2014,14,ID,330,130,70,40,22.22,0.0,16.67,0.0
2014,15,ID,300,110,60,20,-6.25,-21.43,-25.0,-33.33
2014,16,ID,320,140,60,30,14.29,7.69,-25.0,0.0
2014,17,ID,330,150,80,40,17.86,36.36,33.33,33.33
2014,18,ID,310,150,80,40,10.71,7.14,14.29,33.33
2014,19,ID,310,140,70,40,29.17,27.27,0.0,33.33
2014,20,ID,220,110,60,30,-12.0,-8.33,0.0,-25.0
2014,21,ID,290,140,70,40,31.82,27.27,40.0,33.33
2014,22,ID,230,100,50,30,-4.17,-16.67,-28.57,-25.0
2014,23,ID,280,110,60,30,-6.67,-31.25,-25.0,-40.0
2014,24,ID,260,130,70,30,52.94,62.5,40.0,0.0
2014,25,ID,240,100,50,30,-11.11,-23.08,-28.57,-25.0
2014,26,ID,260,120,70,30,-10.34,-7.69,-12.5,0.0
2014,27,ID,230,90,50,20,35.29,12.5,0.0,-33.33
2014,28,ID,200,100,40,30,-20.0,0.0,-20.0,0.0
2014,29,ID,250,110,60,20,-7.41,0.0,0.0,-33.33
2014,30,ID,250,100,60,30,0.0,-9.09,20.0,-25.0
2014,31,ID,250,120,70,40,-3.85,0.0,16.67,0.0
2014,32,ID,250,110,60,40,4.17,10.0,20.0,33.33
2014,33,ID,240,100,60,40,-4.0,-16.67,0.0,0.0
2014,34,ID,250,100,50,40,8.7,-9.09,-16.67,33.33
2014,35,ID,240,110,60,30,-11.11,10.0,20.0,0.0
2014,36,ID,180,80,40,20,-5.26,-11.11,-33.33,-33.33
2014,37,ID,220,100,50,30,-15.38,-9.09,-16.67,-25.0
2014,38,ID,220,100,60,30,-12.0,0.0,20.0,-25.0
2014,39,ID,260,110,50,30,18.18,22.22,25.0,50.0
2014,40,ID,260,100,60,30,-3.7,-16.67,0.0,-25.0
2014,41,ID,260,100,50,30,18.18,-9.09,-16.67,0.0
2014,42,ID,220,80,40,30,15.79,-11.11,-20.0,0.0
2014,43,ID,230,100,50,30,-4.17,0.0,25.0,50.0
2014,44,ID,260,100,60,30,4.0,-9.09,0.0,-25.0
2014,45,ID,250,100,50,30,0.0,11.11,0.0,0.0
2014,46,ID,220,100,50,30,4.76,42.86,25.0,50.0
2014,47,ID,260,120,60,30,4.0,9.09,0.0,0.0
2014,48,ID,180,100,50,20,0.0,42.86,25.0,0.0
2014,49,ID,220,110,50,40,4.76,10.0,-16.67,33.33
2014,50,ID,240,110,60,30,9.09,22.22,50.0,0.0
2014,51,ID,260,130,80,30,13.04,30.0,60.0,0.0
2014,52,ID,190,90,50,30,11.76,0.0,-16.67,0.0
2014,53,ID,70,30,20,10,,,,
2015,1,ID,380,170,100,50,322.22,240.0,400.0,150.0
2015,2,ID,260,110,70,30,-27.78,-38.89,-30.0,-50.0
2015,3,ID,360,150,90,50,2.86,0.0,28.57,0.0
2015,4,ID,340,140,70,40,21.43,16.67,0.0,0.0
2015,5,ID,330,130,80,30,13.79,0.0,0.0,0.0
2015,6,ID,300,120,70,30,-6.25,-14.29,-22.22,0.0
2015,7,ID,300,120,50,30,-3.23,0.0,-16.67,0.0
2015,8,ID,350,160,80,50,34.62,45.45,33.33,66.67
2015,9,ID,350,150,80,30,20.69,25.0,0.0,0.0
2015,10,ID,330,140,70,30,-2.94,-12.5,-12.5,-40.0
2015,11,ID,360,140,80,30,2.86,-12.5,0.0,-40.0
2015,12,ID,320,140,80,30,-8.57,-6.67,0.0,-40.0
2015,13,ID,340,130,60,30,6.25,0.0,-14.29,-25.0
2015,14,ID,320,140,70,40,-3.03,7.69,0.0,0.0
2015,15,ID,310,140,70,40,3.33,27.27,16.67,100.0
2015,16,ID,290,120,60,30,-9.38,-14.29,0.0,0.0
2015,17,ID,310,130,70,40,-6.06,-13.33,-12.5,0.0
2015,18,ID,260,110,70,30,-16.13,-26.67,-12.5,-25.0
2015,19,ID,290,130,60,40,-6.45,-7.14,-14.29,0.0
2015,20,ID,310,130,70,30,40.91,18.18,16.67,0.0
2015,21,ID,230,100,50,20,-20.69,-28.57,-28.57,-50.0
2015,22,ID,290,130,60,30,26.09,30.0,20.0,0.0
2015,23,ID,270,110,60,30,-3.57,0.0,0.0,0.0
2015,24,ID,270,120,70,30,3.85,-7.69,0.0,0.0
2015,25,ID,270,120,60,40,12.5,20.0,20.0,33.33
2015,26,ID,250,100,60,30,-3.85,-16.67,-14.29,0.0
2015,27,ID,240,100,50,20,4.35,11.11,0.0,0.0
2015,28,ID,260,110,50,30,30.0,10.0,25.0,0.0
